stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,290,35.350000858306885,54.31081008911133,34.32999849319458,52.794376373291016
generation,291,35.05000174045563,57.223533630371094,34.689998626708984,55.66944885253906
generation,292,35.80000102519989,53.758182525634766,34.98999774456024,54.46644973754883
generation,293,36.05000078678131,55.56334686279297,34.50999855995178,56.142845153808594
generation,294,37.150001525878906,52.977901458740234,34.59999859333038,55.974430084228516
generation,295,36.55000030994415,54.032493591308594,34.81999933719635,54.71652603149414
generation,296,36.100003123283386,56.20674133300781,34.73999798297882,56.173439025878906
generation,297,35.600000619888306,56.76185607910156,34.2199981212616,57.162620544433594
generation,298,38.15000057220459,53.50897216796875,34.80999767780304,55.52546310424805
generation,299,37.35000193119049,55.35169982910156,35.06999909877777,56.96433639526367
generation,300,37.10000216960907,56.33118438720703,34.849998354911804,58.27630615234375
generation,301,35.65000295639038,59.27720260620117,35.11999845504761,58.873138427734375
generation,302,37.20000088214874,58.49468994140625,35.2400004863739,57.298038482666016
generation,303,35.00000238418579,54.71970748901367,34.59999859333038,55.34904861450195
generation,304,37.60000169277191,52.94209289550781,34.91999804973602,55.63188934326172
generation,305,36.20000183582306,57.47330856323242,35.04000008106232,55.36408233642578
generation,306,36.45000159740448,53.41478729248047,35.24999916553497,55.842288970947266
generation,307,36.75000071525574,57.97883987426758,35.019999742507935,56.25819396972656
generation,308,37.75000274181366,54.72270584106445,35.13000011444092,56.55220031738281
generation,309,36.05000078678131,56.89568328857422,35.40999889373779,56.667510986328125
generation,310,36.15000247955322,56.637123107910156,34.790000319480896,56.84288024902344
generation,311,36.85000240802765,53.716896057128906,34.71999764442444,55.20753860473633
generation,312,34.700000286102295,59.971275329589844,34.98999774456024,59.45317459106445
generation,313,36.55000030994415,55.175533294677734,35.099998116493225,55.20232391357422
generation,314,37.150001525878906,53.767906188964844,35.07999777793884,54.657806396484375
generation,315,36.250001192092896,57.742801666259766,34.860000014305115,58.38559341430664
generation,316,38.15000057220459,50.68027114868164,34.92999970912933,53.62215805053711
generation,317,37.550002336502075,55.43996810913086,35.27999818325043,55.41106414794922
generation,318,37.50000298023224,56.45893096923828,35.179999470710754,55.8622932434082
generation,319,36.15000247955322,55.6276741027832,35.22999882698059,56.1887321472168
generation,320,35.85000038146973,57.64082336425781,35.259997844696045,55.22202682495117
generation,321,36.400002241134644,56.0655517578125,35.179999470710754,56.70336151123047
generation,322,36.100003123283386,56.1380500793457,35.38999855518341,55.591156005859375
generation,323,37.300002574920654,54.24165725708008,35.4200005531311,56.699974060058594
generation,324,35.80000102519989,57.681861877441406,35.27999818325043,56.85552978515625
generation,325,36.650002002716064,55.61965560913086,35.13999879360199,56.69004821777344
generation,326,36.35000288486481,56.64353561401367,35.670000314712524,57.87405014038086
generation,327,35.85000038146973,53.157169342041016,35.54999828338623,55.16516876220703
generation,328,37.75000274181366,53.014312744140625,35.35999953746796,54.66614532470703
generation,329,36.500000953674316,55.246788024902344,35.52999794483185,55.827125549316406
generation,330,37.25000321865082,55.718658447265625,35.53999960422516,55.6216926574707
generation,331,36.900001764297485,56.23823547363281,35.45999825000763,57.14539337158203
generation,332,36.35000288486481,54.0223274230957,35.4200005531311,54.66242599487305
generation,333,36.400002241134644,58.42889404296875,35.69999933242798,56.00520706176758
generation,334,36.45000159740448,55.73699951171875,34.97999906539917,55.485538482666016
generation,335,36.95000112056732,53.06966781616211,35.64999997615814,53.9239387512207
generation,336,36.20000183582306,53.861839294433594,35.64999997615814,53.9239387512207
generation,337,37.700000405311584,52.43721389770508,35.31999886035919,54.05414962768555
generation,338,37.150001525878906,53.03208923339844,35.49000024795532,55.325836181640625
generation,339,36.60000264644623,55.23459243774414,35.29999852180481,55.13711929321289
generation,340,38.600000739097595,53.08909225463867,35.999998450279236,54.10222625732422
generation,341,38.00000250339508,53.83619689941406,35.69999933242798,55.23402404785156
generation,342,37.950003147125244,57.111759185791016,35.760000348091125,57.140079498291016
generation,343,37.35000193119049,54.94779968261719,35.749998688697815,55.07693862915039
generation,344,37.90000081062317,53.69990539550781,35.989999771118164,55.55232620239258
generation,345,38.95000219345093,54.31394577026367,35.96999943256378,54.93375015258789
generation,346,36.400002241134644,53.30350875854492,36.010000109672546,54.812461853027344
generation,347,37.150001525878906,51.74524688720703,35.839998722076416,54.636207580566406
generation,348,35.80000102519989,55.25368118286133,36.1299991607666,52.932010650634766
generation,349,38.600000739097595,52.46108627319336,36.1299991607666,53.98374557495117
generation,350,36.20000183582306,53.877235412597656,36.329999566078186,55.025299072265625
generation,351,37.60000169277191,52.51083755493164,35.22000014781952,54.18445587158203
generation,352,37.20000088214874,54.37748718261719,36.329999566078186,55.025299072265625
generation,353,37.25000321865082,54.399837493896484,36.1299991607666,55.1833610534668
generation,354,37.00000047683716,51.29757308959961,36.19000017642975,51.60822677612305
generation,355,36.60000264644623,53.88139724731445,36.19999885559082,53.067562103271484
generation,356,37.20000088214874,52.67945098876953,36.01999878883362,52.90903091430664
generation,357,36.80000305175781,52.029296875,36.28999888896942,52.2740364074707
generation,358,37.35000193119049,52.44686508178711,36.12000048160553,52.823123931884766
generation,359,39.650002121925354,49.78221130371094,36.04999780654907,53.26409912109375
generation,360,37.65000104904175,51.694087982177734,36.319997906684875,52.56916809082031
generation,361,37.50000298023224,54.04604721069336,36.389997601509094,54.116661071777344
generation,362,39.70000147819519,49.88776779174805,36.03000044822693,53.062530517578125
generation,363,39.000001549720764,50.720069885253906,36.03000044822693,55.45258712768555
generation,364,38.65000307559967,47.401676177978516,36.10999882221222,51.41441345214844
generation,365,38.600000739097595,53.894039154052734,36.879998445510864,54.65711212158203
generation,366,38.15000057220459,50.89716720581055,35.839998722076416,51.97378158569336
generation,367,37.800002098083496,51.87547302246094,36.52999997138977,52.461273193359375
generation,368,37.800002098083496,51.427242279052734,36.239999532699585,51.312232971191406
generation,369,37.75000274181366,54.471439361572266,36.559998989105225,54.39802551269531
